"","sigmasq","phi"
"390",0.9771701062804,8.95068225757399
"391",1.36007780395403,10.3051467291834
"392",1.48999902870676,12.3270412951282
"393",1.38999019359767,10.0414502145346
"394",1.15340158403491,10.194099722873
"395",1.41294356167272,11.2616376191743
"396",1.15316364440625,8.75638356621881
"397",1.65242418781834,12.3084273593543
"398",1.3586636805313,9.56366185334951
"399",1.08661825539809,10.5762892762333
"400",1.26510887466013,11.6902208461652
"401",1.37356380926162,13.3088742584537
"402",1.19861312765246,11.5460181300132
"403",1.51564604294784,9.8053290846074
"404",1.38861794205597,8.82102925351081
"405",1.01705251332277,11.0084931691364
"406",1.48339025452699,12.0330617951795
"407",1.38199434270829,15.0814085289884
"408",1.06257443591564,12.0746124353539
"409",1.47306353728049,10.8161508103184
"410",1.54246525712716,14.2698744672009
"411",1.34294631970737,12.1858208488707
"412",1.88029149165112,14.284793126199
"413",1.47240310940154,14.1094641446831
"414",1.20387137386464,11.7640868982464
"415",1.33205621106389,10.5058010063464
"416",1.34010037973782,12.0237588426941
"417",1.11159356608718,8.37902366757265
"418",0.939578550270306,8.34997949178778
"419",1.19051804232431,9.61641547779457
"420",1.33545514066767,11.6283901946265
"421",1.31670597683208,12.0682890431406
"422",1.31360291229267,11.6337593732539
"423",1.47356385738698,10.9049151639908
"424",1.42992102064873,9.61736479812452
"425",1.36187861112063,12.1373846315108
"426",1.29714232863338,11.8600015047802
"427",1.13130186674173,10.4476087551822
"428",1.3251004432391,10.535937785886
"429",1.83291024165804,14.4185696145481
"430",1.13552798740305,8.96596335016168
"431",1.55818489124982,13.5721866616312
"432",1.17297342122873,9.16681397048101
"433",1.15610109137916,10.4740021697851
"434",1.14593893752107,9.42479641038455
"435",1.32662846717025,14.3127229505016
"436",1.35020849793153,10.484572319407
"437",1.50239257305941,12.614281495261
"438",1.61626910445908,13.6186436909679
"439",1.37385589318559,12.4156696639103
"440",1.14108745949406,10.5737681175671
"441",1.36795148091334,11.0147090444504
"442",1.13332871914116,10.3570445841702
"443",1.3269814407906,11.3873435004249
"444",1.37559287541399,15.2010409337119
"445",1.47272860248674,10.5458492660468
"446",1.25829415652604,11.1015219186892
"447",1.45931952212109,9.91865876572431
"448",1.68926163566147,9.92928524605849
"449",1.2480099723863,14.9502978126299
"450",1.54878873653395,15.6124393128553
"451",1.38633741263622,10.2970636064682
"452",1.64235613475948,15.9913108944406
"453",1.23663149109928,11.008786650109
"454",1.17420330182476,9.88116845383746
"455",1.09729370723634,10.0143012724287
"456",1.3802404853853,12.2020282963772
"457",1.19741092078062,10.9482380722551
"458",1.10179107420348,10.9045834219522
"459",1.59096473574573,9.53120071483868
"460",1.46284092366183,12.6626681306724
"461",1.06609566315036,9.05493862630508
