"long","lat"
1.05633008522151,10.6571318243653
2.28201817957693,9.00840346930819
2.71124473020796,7.02681911310231
2.56446947752419,7.52370605151788
2.50072731604539,7.55521815268239
2.00748629929494,7.7471242334247
2.50782318868396,9.44699403726684
2.44417164892422,6.3916329614013
3.05899111809995,11.6160959199
2.48478614957967,9.43741504514296
2.42871960102026,6.36608893913857
3.05664172219675,11.5985405087543
3.05805687009964,11.6048512397953
1.64393364801777,9.69600276005524
1.64861775652615,9.02269499165108
1.30052206313213,10.2607655485396
1.49380360685262,10.9040679924712
1.56670575371913,9.19414145679433
1.36989866347112,10.0494629848314
1.30426313228521,10.6001635381871
1.79050695946943,7.03911550477491
2.05857341020129,6.62736620745325
1.92393722968599,8.06420561298668
1.84014869829236,7.3184763886785
2.30826956274673,9.16059676625383
1.47912872832759,10.2941688768252
1.4260710757574,9.33896214135029
1.77116910342832,6.52775100426647
2.09777020916302,6.81931950384082
1.75080669355947,7.90314102526296
2.24772342095723,9.65361205111576
2.32521439407158,11.3422288607228
1.97647202659973,8.04838537047877
1.50749492850571,9.23533217693018
2.46665094586201,6.85496946416128
1.43479194006481,10.8046886234247
2.55675337073988,8.58691161166522
2.51562492463177,11.3293703947483
2.1866373912176,7.93635728848893
1.41876373237269,9.32593251936924
2.90413843904025,12.2356354721119
2.15027369163473,7.05700767086706
2.9777418817736,9.80491890884813
2.35554038244411,8.48314719884034
2.09838514845109,6.77650135249682
2.49853879713399,8.04221174981825
2.05524697700988,6.62348629710561
2.34813971486984,11.6663532710789
2.6468068603343,9.58897729767391
3.19742671118054,11.764457458662
2.22983505878246,7.82962945459326
3.25352005156805,11.1080654392963
2.81382824932199,10.3669462993938
2.98217985308164,10.7261455281778
3.29818261261568,10.1965453467351
2.18520711717368,6.95407523136724
3.51076763015019,11.7480183018546
3.06662212305544,11.0076923402113
3.23119036756173,11.9281022893625
2.72953593926697,9.29347556952313
3.14532275960689,10.9809617163591
2.66904813232216,7.60730191220572
2.60848598189827,9.34583841354895
3.07097828127625,12.0054545867627
2.73743092435352,10.9187657025941
2.71453626674405,6.66328108884547
2.66433869931542,6.54637585282609
1.89287399982154,6.58751046498944
1.79126875301306,7.04981494699761
2.46974809222616,7.57746208694473
2.47712857492652,7.57152936073649
2.47627113035297,7.5823100986986
2.42802302283442,7.4953372955498
2.43226556074333,7.49025562694795
2.42728329544426,7.47884381074291
2.336962631395,9.67542958169356
2.16203937323614,9.66995557328752
2.12476801378157,9.5238743674147
2.24991991488031,9.25988512077101
2.42381690759271,9.58129472621868
2.70094238628833,9.76235762099291
2.71122261764253,9.830160364659
3.36270354958357,11.064010773883
3.23800241575597,11.1269900983447
3.31057858942205,11.4385486647846
3.11043043978622,11.0653766065438
3.2732954119417,11.5512023018881
3.33110273679504,11.3927936152531
3.12975713518278,11.7184504572215
1.68490816513675,9.73104115661727
1.70000272457692,9.71289538870184
1.69692985597576,9.72373625262917
1.683968936489,9.71352316025868
2.87935337086012,9.92243842184535
2.36997174554053,9.43756414893112
2.35770544160695,9.52229116755261
2.74353550952289,10.4087571195668
2.31628575284913,7.56983332968501
2.3218029378925,7.57512977796208
2.6576614454137,8.59315798356892
2.64983650835613,8.590942372393
2.27402551986283,9.71453019462974
2.25537363822774,9.47096499292602
2.25844884658339,9.02100308529947
1.99030594701098,7.9455828282498
2.40144042691522,6.35565835198078
1.94355410837908,7.42732138737056
2.55062790479711,7.54235796417745
3.49756315931616,10.9918126639306
3.18141224588033,11.7090880720979
